country_dest,country_origin,total
Argentina,Morocco,444
Argentina,Mozambique,23
Argentina,Myanmar,19
Argentina,Namibia,4
Argentina,Netherlands,810
Argentina,New Zealand,22
Argentina,Nicaragua,190
Argentina,Niger,1
Argentina,Nigeria,89
Argentina,Norway,123
Argentina,Pakistan,10
Argentina,Panama,338
Argentina,Paraguay,315086
Argentina,Peru,85411
Argentina,Philippines,122
Argentina,Poland,13338
Argentina,Portugal,9046
Argentina,Puerto Rico,159
Argentina,Republic of Korea,7927
Argentina,Republic of Moldova,955
Argentina,Romania,2257
Argentina,Russian Federation,3951
Argentina,San Marino,35
Argentina,Saudi Arabia,167
Argentina,Singapore,4
Argentina,Slovenia,1699
Argentina,Somalia,4
Argentina,South Africa,264
Argentina,Spain,130356
Argentina,Sri Lanka,6
Argentina,Sudan,18
Argentina,Suriname,11
Argentina,Sweden,428
Argentina,Switzerland,1663
Argentina,Syrian Arab Republic,2284
Argentina,Thailand,127
Argentina,The former Yugoslav Republic of Macedonia,3123
Argentina,Trinidad and Tobago,71
Argentina,Tunisia,95
Argentina,Turkey,1331
Argentina,Tuvalu,8
Argentina,Uganda,1
Argentina,Ukraine,8036
Argentina,United Kingdom of Great Britain and Northern Ireland,1978
Argentina,United Republic of Tanzania,1
Argentina,United States of America,9364
Argentina,Uruguay,113827
Argentina,Vanuatu,18
Argentina,Venezuela (Bolivarian Republic of),2600
Argentina,Viet Nam,11
Argentina,Zambia,1
Argentina,Zimbabwe,3
Bolivia (Plurinational State of),Afghanistan,0
Bolivia (Plurinational State of),Albania,0
Bolivia (Plurinational State of),Algeria,10
Bolivia (Plurinational State of),Andorra,0
Bolivia (Plurinational State of),Angola,4
Bolivia (Plurinational State of),Antigua and Barbuda,0
Bolivia (Plurinational State of),Argentina,28095
Bolivia (Plurinational State of),Armenia,1
Bolivia (Plurinational State of),Aruba,4
Bolivia (Plurinational State of),Australia,154
Bolivia (Plurinational State of),Austria,166
Bolivia (Plurinational State of),Azerbaijan,2
Bolivia (Plurinational State of),Bahamas,0
Bolivia (Plurinational State of),Bahrain,1
Bolivia (Plurinational State of),Bangladesh,16
Bolivia (Plurinational State of),Barbados,0
Bolivia (Plurinational State of),Belarus,4
Bolivia (Plurinational State of),Belgium,368
Bolivia (Plurinational State of),Belize,922
Bolivia (Plurinational State of),Benin,0
Bolivia (Plurinational State of),Bermuda,1
Bolivia (Plurinational State of),Bosnia and Herzegovina,33
Bolivia (Plurinational State of),Botswana,0
Bolivia (Plurinational State of),British Virgin Islands,14801
Bolivia (Plurinational State of),Burkina Faso,16
Bolivia (Plurinational State of),Cambodia,1
Bolivia (Plurinational State of),Cameroon,2
Bolivia (Plurinational State of),Canada,0
Bolivia (Plurinational State of),Cabo Verde,2
Bolivia (Plurinational State of),Bonaire, Sint Eustatius and Saba,1672
Bolivia (Plurinational State of),Central African Republic,0
Bolivia (Plurinational State of),Chad,1
Bolivia (Plurinational State of),Chile,4388
Bolivia (Plurinational State of),China,538
Bolivia (Plurinational State of),China, Hong Kong Special Administrative Region,15
Bolivia (Plurinational State of),Colombia,1342
Bolivia (Plurinational State of),Congo,5
Bolivia (Plurinational State of),Costa Rica,141
Bolivia (Plurinational State of),Côte d'Ivoire,1
Bolivia (Plurinational State of),Croatia,55
Bolivia (Plurinational State of),Cuba,513
Bolivia (Plurinational State of),Curaçao,275
Bolivia (Plurinational State of),Cyprus,2
Bolivia (Plurinational State of),Czech Republic,22
Bolivia (Plurinational State of),Democratic People's Republic of Korea,3
Bolivia (Plurinational State of),Democratic Republic of the Congo,1
Bolivia (Plurinational State of),Denmark,88
Bolivia (Plurinational State of),Dominica,0
Bolivia (Plurinational State of),Dominican Republic,0
Bolivia (Plurinational State of),Ecuador,738
Bolivia (Plurinational State of),Egypt,27
Bolivia (Plurinational State of),El Salvador,107
Bolivia (Plurinational State of),Eritrea,1
Bolivia (Plurinational State of),Estonia,4
Bolivia (Plurinational State of),Ethiopia,4
Bolivia (Plurinational State of),Fiji,2
Bolivia (Plurinational State of),Finland,43
Bolivia (Plurinational State of),France,696
Bolivia (Plurinational State of),French Guiana,2
Bolivia (Plurinational State of),Gabon,0
Bolivia (Plurinational State of),Georgia,1
Bolivia (Plurinational State of),Germany,1682
Bolivia (Plurinational State of),Ghana,2
Bolivia (Plurinational State of),Gibraltar,2
Bolivia (Plurinational State of),Greece,8
Bolivia (Plurinational State of),Grenada,2
Bolivia (Plurinational State of),Guatemala,141
Bolivia (Plurinational State of),Guinea,1
Bolivia (Plurinational State of),Guyana,7
Bolivia (Plurinational State of),Haiti,7
Bolivia (Plurinational State of),Honduras,197
Bolivia (Plurinational State of),Hungary,37
Bolivia (Plurinational State of),Iceland,3
Bolivia (Plurinational State of),India,119
Bolivia (Plurinational State of),Indonesia,15
Bolivia (Plurinational State of),Iran (Islamic Republic of),36
Bolivia (Plurinational State of),Iraq,5
Bolivia (Plurinational State of),Ireland,60
Bolivia (Plurinational State of),Isle of Man,0
Bolivia (Plurinational State of),Israel,180
Bolivia (Plurinational State of),Italy,896
Bolivia (Plurinational State of),Jamaica,2
Bolivia (Plurinational State of),Japan,1493
Bolivia (Plurinational State of),Jordan,13
Bolivia (Plurinational State of),Kazakhstan,2
Bolivia (Plurinational State of),Kenya,9
Bolivia (Plurinational State of),Kuwait,5
Bolivia (Plurinational State of),Kyrgyzstan,0
Bolivia (Plurinational State of),Lao People's Democratic Republic,15
Bolivia (Plurinational State of),Latvia,1
Bolivia (Plurinational State of),Lebanon,48
Bolivia (Plurinational State of),Lesotho,1
Bolivia (Plurinational State of),Liberia,1
Bolivia (Plurinational State of),Libya,5
Bolivia (Plurinational State of),Liechtenstein,1
Bolivia (Plurinational State of),Lithuania,6
Bolivia (Plurinational State of),Luxembourg,8
Bolivia (Plurinational State of),Madagascar,5
Bolivia (Plurinational State of),Malawi,5
Bolivia (Plurinational State of),Malaysia,7
Bolivia (Plurinational State of),Mali,0
Bolivia (Plurinational State of),Malta,2
Bolivia (Plurinational State of),Mauritania,0
Bolivia (Plurinational State of),Mexico,9323
Bolivia (Plurinational State of),Monaco,0
Bolivia (Plurinational State of),Mongolia,1
Bolivia (Plurinational State of),Montenegro,0
Bolivia (Plurinational State of),Morocco,5
Bolivia (Plurinational State of),Mozambique,0
Bolivia (Plurinational State of),Myanmar,0
Bolivia (Plurinational State of),Nepal,1
Bolivia (Plurinational State of),Netherlands,26
Bolivia (Plurinational State of),New Caledonia,1
Bolivia (Plurinational State of),New Zealand,35
Bolivia (Plurinational State of),Nicaragua,85
Bolivia (Plurinational State of),Niger,0
Bolivia (Plurinational State of),Nigeria,12
Bolivia (Plurinational State of),Niue,81
Bolivia (Plurinational State of),Norway,0
Bolivia (Plurinational State of),Oman,1
Bolivia (Plurinational State of),Pakistan,29
Bolivia (Plurinational State of),Panama,97
Bolivia (Plurinational State of),Papua New Guinea,1
Bolivia (Plurinational State of),Paraguay,3236
Bolivia (Plurinational State of),Peru,9386
Bolivia (Plurinational State of),Philippines,37
Bolivia (Plurinational State of),Poland,170
Bolivia (Plurinational State of),Portugal,39
Bolivia (Plurinational State of),Puerto Rico,41
Bolivia (Plurinational State of),Qatar,5
Bolivia (Plurinational State of),Republic of Korea,568
Bolivia (Plurinational State of),Republic of Moldova,2
Bolivia (Plurinational State of),Romania,0
Bolivia (Plurinational State of),Russian Federation,1
Bolivia (Plurinational State of),Rwanda,1
Bolivia (Plurinational State of),Saint Kitts and Nevis,0
Bolivia (Plurinational State of),Saint Pierre and Miquelon,0
Bolivia (Plurinational State of),Saudi Arabia,6
Bolivia (Plurinational State of),Senegal,0
Bolivia (Plurinational State of),Serbia,0
Bolivia (Plurinational State of),Seychelles,0
Bolivia (Plurinational State of),Sierra Leone,0
Bolivia (Plurinational State of),Singapore,6
Bolivia (Plurinational State of),Sint Maarten (Dutch part),79
Bolivia (Plurinational State of),Slovakia,11
Bolivia (Plurinational State of),Slovenia,8
Bolivia (Plurinational State of),Solomon Islands,0
Bolivia (Plurinational State of),Somalia,0
Bolivia (Plurinational State of),South Africa,0
Bolivia (Plurinational State of),Spain,1641
Bolivia (Plurinational State of),Sri Lanka,5
Bolivia (Plurinational State of),State of Palestine,0
Bolivia (Plurinational State of),Sudan,0
Bolivia (Plurinational State of),Suriname,1
Bolivia (Plurinational State of),Sweden,152
Bolivia (Plurinational State of),Switzerland,555
Bolivia (Plurinational State of),Syrian Arab Republic,0
Bolivia (Plurinational State of),Tajikistan,3
Bolivia (Plurinational State of),Thailand,10
Bolivia (Plurinational State of),The former Yugoslav Republic of Macedonia,0
Bolivia (Plurinational State of),Togo,2
Bolivia (Plurinational State of),Tonga,1
Bolivia (Plurinational State of),Trinidad and Tobago,14
Bolivia (Plurinational State of),Tunisia,1
Bolivia (Plurinational State of),Turkey,13
Bolivia (Plurinational State of),Turkmenistan,1
Bolivia (Plurinational State of),Uganda,0
Bolivia (Plurinational State of),Ukraine,114
Bolivia (Plurinational State of),United Arab Emirates,2
Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,651
Bolivia (Plurinational State of),United Republic of Tanzania,0
Bolivia (Plurinational State of),United States of America,3656
Bolivia (Plurinational State of),Uruguay,453
Bolivia (Plurinational State of),Uzbekistan,5
Bolivia (Plurinational State of),Vanuatu,0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),543
Bolivia (Plurinational State of),Viet Nam,4
Bolivia (Plurinational State of),Yemen,0
Bolivia (Plurinational State of),Zambia,3
Bolivia (Plurinational State of),Zimbabwe,10
Brazil,Afghanistan,0
Brazil,Angola,6355
Brazil,Argentina,27597
Brazil,Australia,447
Brazil,Austria,3220
Brazil,Belgium,1410
Brazil,Bolivia (Plurinational State of),20437
Brazil,Burkina Faso,283
Brazil,Bonaire, Sint Eustatius and Saba,1256
Brazil,Chile,17172
Brazil,China,10326
Brazil,Colombia,4169
Brazil,Costa Rica,239
Brazil,Cuba,1346
Brazil,Czech Republic,1158
Brazil,Denmark,453
Brazil,Dominican Republic,102
Brazil,Ecuador,1191
Brazil,Egypt,3400
Brazil,El Salvador,481
Brazil,Finland,165
Brazil,France,8402
Brazil,French Guiana,624
Brazil,Germany,19603
Brazil,Greece,2743
Brazil,Guatemala,158
Brazil,Guyana,1607
Brazil,Haiti,15
Brazil,Honduras,136
Brazil,Hungary,2865
Brazil,India,762
Brazil,Ireland,220
Brazil,Israel,1784
Brazil,Italy,55164
Brazil,Jamaica,57
Brazil,Japan,71102
Brazil,Lebanon,16128
Brazil,Mexico,1261
Brazil,Mozambique,1337
Brazil,Netherlands,3508
Brazil,Nicaragua,501
Brazil,Norway,143
Brazil,Pakistan,172
Brazil,Panama,559
Brazil,Paraguay,28891
Brazil,Peru,10840
Brazil,Poland,7477
Brazil,Portugal,213713
Brazil,Romania,3534
Brazil,Russian Federation,6515
Brazil,Spain,43708
Brazil,Suriname,233
Brazil,Sweden,716
Brazil,Switzerland,2951
Brazil,Syrian Arab Republic,3293
Brazil,Turkey,693
Brazil,United Kingdom of Great Britain and Northern Ireland,4044
Brazil,United States of America,13981
Brazil,Uruguay,24799
Brazil,Venezuela (Bolivarian Republic of),2167
Chile,Afghanistan,15
Chile,Albania,25
Chile,Algeria,44
Chile,Andorra,9
Chile,Angola,55
Chile,Anguilla,15
Chile,Antigua and Barbuda,12
Chile,Argentina,45770
Chile,Armenia,10
Chile,Aruba,4
Chile,Australia,976
Chile,Austria,523
Chile,Azerbaijan,2
Chile,Bahamas,1
Chile,Bahrain,2
Chile,Bangladesh,6
Chile,Barbados,4
Chile,Belarus,6
Chile,Belgium,827
Chile,Belize,2
Chile,Benin,1
Chile,Bermuda,5
Chile,Bhutan,4
Chile,Bolivia (Plurinational State of),10568
Chile,Botswana,11
Chile,Brazil,5
Chile,British Virgin Islands,6886
Chile,Brunei Darussalam,0
Chile,Bulgaria,0
Chile,Burkina Faso,91
Chile,Burundi,1
Chile,Cambodia,1
Chile,Cameroon,1
Chile,Canada,4
Chile,Cabo Verde,6
Chile,Bonaire, Sint Eustatius and Saba,1809
Chile,Cayman Islands,1
Chile,Central African Republic,2
Chile,Chad,17
Chile,China,2258
Chile,China, Hong Kong Special Administrative Region,51
Chile,China, Macao Special Administrative Region,9
Chile,Colombia,3913
Chile,Comoros,1
Chile,Congo,12
Chile,Cook Islands,2
Chile,Costa Rica,455
Chile,Côte d'Ivoire,9
Chile,Croatia,374
Chile,Cuba,2984
Chile,Cyprus,12
Chile,Czech Republic,144
Chile,Democratic People's Republic of Korea,6
Chile,Democratic Republic of the Congo,12
Chile,Denmark,228
Chile,Djibouti,0
Chile,Dominica,27
Chile,Dominican Republic,271
Chile,Ecuador,8857
Chile,Egypt,78
Chile,El Salvador,228
Chile,Equatorial Guinea,2
Chile,Eritrea,2
Chile,Estonia,44
Chile,Ethiopia,5
Chile,Faeroe Islands,2
Chile,Falkland Islands (Malvinas),2
Chile,Fiji,9
Chile,Finland,132
Chile,France,3101
Chile,French Guiana,2
Chile,French Polynesia,6
Chile,Gabon,5
Chile,Gambia,2
Chile,Georgia,2
Chile,Germany,5359
Chile,Ghana,7
Chile,Gibraltar,5
Chile,Greece,191
Chile,Greenland,5
Chile,Grenada,5
Chile,Guadeloupe,7
Chile,Guam,4
Chile,Guatemala,220
Chile,Guinea,4
Chile,Guinea-Bissau,2
Chile,Guyana,15
Chile,Haiti,45
Chile,Holy See,2
Chile,Honduras,234
Chile,Hungary,323
Chile,Iceland,11
Chile,India,540
Chile,Indonesia,85
Chile,Iran (Islamic Republic of),80
Chile,Iraq,22
Chile,Ireland,127
Chile,Israel,529
Chile,Italy,3699
Chile,Jamaica,21
Chile,Japan,798
Chile,Jordan,83
Chile,Kazakhstan,7
Chile,Kenya,19
Chile,Kuwait,9
Chile,Kyrgyzstan,4
Chile,Lao People's Democratic Republic,1
Chile,Latvia,34
Chile,Lebanon,201
Chile,Lesotho,10
Chile,Liberia,5
Chile,Libya,22
Chile,Liechtenstein,2
Chile,Lithuania,17
Chile,Luxembourg,15
Chile,Madagascar,9
Chile,Malawi,2
Chile,Malaysia,25
Chile,Maldives,1
Chile,Mali,88
Chile,Malta,15
Chile,Martinique,5
Chile,Mauritania,1
Chile,Mauritius,2
Chile,Mayotte,1
Chile,Mexico,1700
Chile,Micronesia (Federated States of),1
Chile,Monaco,9
Chile,Mongolia,1
Chile,Montserrat,1
Chile,Morocco,85
Chile,Mozambique,46
Chile,Myanmar,1
Chile,Namibia,6
Chile,Nauru,7
Chile,Nepal,9
Chile,Netherlands,641
Chile,New Caledonia,4
Chile,New Zealand,139
Chile,Nicaragua,234
Chile,Niger,10
Chile,Nigeria,20
Chile,Niue,5
Chile,Northern Mariana Islands,7
Chile,Norway,335
Chile,Oman,5
Chile,Pakistan,158
Chile,Palau,2
Chile,Panama,504
Chile,Papua New Guinea,4
Chile,Paraguay,1198
Chile,Peru,35460
Chile,Philippines,197
Chile,Poland,435
Chile,Portugal,247
Chile,Puerto Rico,181
Chile,Qatar,26
Chile,Republic of Korea,1049
Chile,Republic of Moldova,9
Chile,Réunion,2
Chile,Romania,352
Chile,Russian Federation,579
Chile,Rwanda,5
Chile,Saint Helena,328
Chile,Saint Kitts and Nevis,12
Chile,Saint Lucia,60
Chile,Saint Pierre and Miquelon,2
Chile,Saint Vincent and the Grenadines,5
Chile,San Marino,2
Chile,Sao Tome and Principe,11
Chile,Saudi Arabia,17
Chile,Senegal,6
Chile,Sierra Leone,1
Chile,Singapore,59
Chile,Slovakia,51
Chile,Slovenia,40
Chile,Solomon Islands,0
Chile,Somalia,11
Chile,South Africa,244
Chile,Spain,8648
Chile,Sri Lanka,7
Chile,State of Palestine,689
Chile,Sudan,4
Chile,Suriname,2
Chile,Swaziland,2
Chile,Sweden,1229
Chile,Switzerland,1012
Chile,Syrian Arab Republic,300
Chile,Tajikistan,2
Chile,Thailand,36
Chile,The former Yugoslav Republic of Macedonia,399
Chile,Togo,19
Chile,Tonga,270
Chile,Trinidad and Tobago,10
Chile,Tunisia,16
Chile,Turkey,252
Chile,Turkmenistan,2
Chile,Turks and Caicos Islands,2
Chile,Uganda,2
Chile,Ukraine,157
Chile,United Arab Emirates,5
Chile,United Kingdom of Great Britain and Northern Ireland,1646
Chile,United Republic of Tanzania,9
Chile,United States of America,7884
Chile,United States Virgin Islands,1
Chile,Uruguay,2238
Chile,Uzbekistan,4
Chile,Vanuatu,1
Chile,Venezuela (Bolivarian Republic of),4044
Chile,Viet Nam,10
Chile,Wallis and Futuna Islands,1
Chile,Western Sahara,4
Chile,Zambia,5
Chile,Zimbabwe,11
Colombia,Afghanistan,101
Colombia,Albania,47
Colombia,Algeria,20
Colombia,Andorra,40
Colombia,Angola,47
Colombia,Anguilla,37
Colombia,Antigua and Barbuda,35
Colombia,Argentina,2582
Colombia,Aruba,268
Colombia,Australia,191
Colombia,Austria,212
Colombia,Belgium,370
Colombia,Bolivia (Plurinational State of),671
Colombia,British Virgin Islands,1889
Colombia,Burkina Faso,70
Colombia,Bonaire, Sint Eustatius and Saba,780
Colombia,Chile,1761
Colombia,China,1551
Colombia,China, Hong Kong Special Administrative Region,30
Colombia,Costa Rica,822
Colombia,Croatia,49
Colombia,Cuba,1454
Colombia,Curaçao,79
Colombia,Czech Republic,64
Colombia,Democratic People's Republic of Korea,145
Colombia,Denmark,77
Colombia,Dominica,43
Colombia,Dominican Republic,338
Colombia,Ecuador,11964
Colombia,Egypt,139
Colombia,El Salvador,315
Colombia,Estonia,18
Colombia,Finland,46
Colombia,France,1797
Colombia,Germany,2230
Colombia,Greece,115
Colombia,Guatemala,346
Colombia,Guyana,16
Colombia,Haiti,99
Colombia,Honduras,286
Colombia,Hungary,133
Colombia,India,114
Colombia,Indonesia,73
Colombia,Iran (Islamic Republic of),87
Colombia,Iraq,32
Colombia,Ireland,104
Colombia,Israel,467
Colombia,Italy,2470
Colombia,Jamaica,66
Colombia,Japan,576
Colombia,Jordan,180
Colombia,Kuwait,22
Colombia,Latvia,16
Colombia,Lebanon,1020
Colombia,Lithuania,39
Colombia,Luxembourg,20
Colombia,Mexico,2236
Colombia,Morocco,65
Colombia,Netherlands,341
Colombia,New Zealand,46
Colombia,Nicaragua,479
Colombia,Nigeria,40
Colombia,Norway,67
Colombia,Pakistan,37
Colombia,Panama,1858
Colombia,Paraguay,201
Colombia,Peru,3788
Colombia,Philippines,72
Colombia,Poland,312
Colombia,Portugal,109
Colombia,Puerto Rico,455
Colombia,Republic of Korea,201
Colombia,Romania,281
Colombia,Russian Federation,542
Colombia,Saudi Arabia,72
Colombia,Sint Maarten (Dutch part),20
Colombia,Slovenia,25
Colombia,South Africa,47
Colombia,Spain,5608
Colombia,Sweden,161
Colombia,Switzerland,605
Colombia,Syrian Arab Republic,502
Colombia,Trinidad and Tobago,39
Colombia,Turkey,51
Colombia,Ukraine,197
Colombia,United Arab Emirates,36
Colombia,United Kingdom of Great Britain and Northern Ireland,1026
Colombia,United States of America,15068
Colombia,Uruguay,364
Colombia,Vanuatu,180
Colombia,Venezuela (Bolivarian Republic of),37200
Ecuador,Afghanistan,23
Ecuador,Albania,30
Ecuador,Algeria,20
Ecuador,Angola,18
Ecuador,Argentina,2239
Ecuador,Armenia,16
Ecuador,Australia,155
Ecuador,Austria,227
Ecuador,Bahamas,20
Ecuador,Belgium,355
Ecuador,Bolivia (Plurinational State of),634
Ecuador,British Virgin Islands,1101
Ecuador,Burkina Faso,81
Ecuador,Cabo Verde,19
Ecuador,Bonaire, Sint Eustatius and Saba,971
Ecuador,Chile,4702
Ecuador,China,1214
Ecuador,China, Hong Kong Special Administrative Region,41
Ecuador,Colombia,71556
Ecuador,Costa Rica,389
Ecuador,Croatia,34
Ecuador,Cuba,1242
Ecuador,Czech Republic,131
Ecuador,Democratic People's Republic of Korea,202
Ecuador,Denmark,76
Ecuador,Dominican Republic,147
Ecuador,Egypt,35
Ecuador,El Salvador,217
Ecuador,Falkland Islands (Malvinas),22
Ecuador,Finland,53
Ecuador,France,939
Ecuador,Gambia,14
Ecuador,Germany,1827
Ecuador,Ghana,16
Ecuador,Greece,30
Ecuador,Guatemala,179
Ecuador,Haiti,40
Ecuador,Honduras,195
Ecuador,Hungary,90
Ecuador,India,95
Ecuador,Indonesia,27
Ecuador,Iran (Islamic Republic of),80
Ecuador,Iraq,15
Ecuador,Ireland,83
Ecuador,Israel,216
Ecuador,Italy,1595
Ecuador,Jamaica,16
Ecuador,Japan,305
Ecuador,Jordan,30
Ecuador,Lebanon,184
Ecuador,Malaysia,15
Ecuador,Mexico,937
Ecuador,Morocco,20
Ecuador,Netherlands,344
Ecuador,New Zealand,47
Ecuador,Nicaragua,163
Ecuador,Nigeria,21
Ecuador,Norway,98
Ecuador,Pakistan,22
Ecuador,Panama,400
Ecuador,Paraguay,101
Ecuador,Peru,5682
Ecuador,Philippines,52
Ecuador,Poland,130
Ecuador,Portugal,152
Ecuador,Puerto Rico,208
Ecuador,Republic of Korea,336
Ecuador,Romania,126
Ecuador,Russian Federation,620
Ecuador,Saudi Arabia,37
Ecuador,Slovakia,21
Ecuador,South Africa,51
Ecuador,Spain,3099
Ecuador,State of Palestine,41
Ecuador,Sweden,145
Ecuador,Switzerland,814
Ecuador,Syrian Arab Republic,27
Ecuador,The former Yugoslav Republic of Macedonia,1
Ecuador,Trinidad and Tobago,19
Ecuador,Ukraine,167
Ecuador,United Kingdom of Great Britain and Northern Ireland,895
Ecuador,United States of America,11112
Ecuador,Uruguay,398
Ecuador,Venezuela (Bolivarian Republic of),3691
Ecuador,Viet Nam,20
Falkland Islands (Malvinas),Argentina,39
Falkland Islands (Malvinas),Australia,10
Falkland Islands (Malvinas),Chile,65
Falkland Islands (Malvinas),New Zealand,52
Falkland Islands (Malvinas),Saint Helena,133
Falkland Islands (Malvinas),United Kingdom of Great Britain and Northern Ireland,704
Falkland Islands (Malvinas),United States of America,21
French Guiana,Algeria,93
French Guiana,Belgium,145
French Guiana,British Virgin Islands,7840
French Guiana,China,1440
French Guiana,Dominica,542
French Guiana,France,20826
French Guiana,Guadeloupe,2271
French Guiana,Guyana,2696
French Guiana,Haiti,13157
French Guiana,Italy,132
French Guiana,Lao People's Democratic Republic,900
French Guiana,Martinique,4971
French Guiana,Peru,379
French Guiana,Réunion,396
French Guiana,Saint Lucia,1408
French Guiana,Suriname,15472
Guyana,Antigua and Barbuda,10
Guyana,Bahamas,8
Guyana,Barbados,216
Guyana,British Virgin Islands,1074
Guyana,Bonaire, Sint Eustatius and Saba,202
Guyana,China,580
Guyana,Dominica,25
Guyana,Grenada,108
Guyana,Jamaica,165
Guyana,Saint Lucia,264
Guyana,Saint Vincent and the Grenadines,205
Guyana,Suriname,2314
Guyana,Trinidad and Tobago,430
Guyana,United Kingdom of Great Britain and Northern Ireland,290
Guyana,United States of America,632
Guyana,Venezuela (Bolivarian Republic of),1057
Paraguay,Argentina,64404
Paraguay,Bolivia (Plurinational State of),1140
Paraguay,British Virgin Islands,83208
Paraguay,Bonaire, Sint Eustatius and Saba,2575
Paraguay,Chile,2382
Paraguay,China,882
Paraguay,France,695
Paraguay,Germany,1874
Paraguay,Italy,990
Paraguay,Japan,2240
Paraguay,Mexico,1813
Paraguay,Poland,986
Paraguay,Republic of Korea,2877
Paraguay,Spain,998
Paraguay,United Kingdom of Great Britain and Northern Ireland,198
Paraguay,United States of America,1781
Paraguay,Uruguay,3303
Peru,Algeria,14
Peru,Angola,11
Peru,Argentina,8282
Peru,Australia,430
Peru,Austria,144
Peru,Belgium,448
Peru,Bolivia (Plurinational State of),4174
Peru,British Virgin Islands,3545
Peru,Burkina Faso,50
Peru,Bonaire, Sint Eustatius and Saba,893
Peru,Chile,5239
Peru,China,2981
Peru,Colombia,4331
Peru,Costa Rica,246
Peru,Croatia,67
Peru,Cuba,660
Peru,Czech Republic,66
Peru,Democratic People's Republic of Korea,64
Peru,Denmark,177
Peru,Dominican Republic,132
Peru,Ecuador,2911
Peru,Egypt,15
Peru,El Salvador,79
Peru,Estonia,12
Peru,Finland,52
Peru,France,1685
Peru,French Guiana,25
Peru,Germany,2134
Peru,Greece,43
Peru,Guatemala,119
Peru,Haiti,36
Peru,Honduras,121
Peru,Hungary,47
Peru,Iceland,11
Peru,India,151
Peru,Indonesia,31
Peru,Iran (Islamic Republic of),42
Peru,Iraq,14
Peru,Ireland,154
Peru,Israel,370
Peru,Italy,2440
Peru,Japan,2446
Peru,Jordan,29
Peru,Lebanon,51
Peru,Luxembourg,11
Peru,Malaysia,32
Peru,Malta,16
Peru,Mexico,1088
Peru,Morocco,29
Peru,Netherlands,495
Peru,New Zealand,69
Peru,Nicaragua,117
Peru,Norway,77
Peru,Pakistan,53
Peru,Panama,252
Peru,Paraguay,398
Peru,Philippines,235
Peru,Poland,145
Peru,Portugal,94
Peru,Puerto Rico,100
Peru,Republic of Korea,486
Peru,Romania,134
Peru,Russian Federation,459
Peru,Saint Vincent and the Grenadines,17
Peru,Saudi Arabia,24
Peru,Slovenia,21
Peru,South Africa,85
Peru,Spain,3702
Peru,Sweden,206
Peru,Switzerland,569
Peru,Thailand,16
Peru,Turkey,39
Peru,Ukraine,176
Peru,United Kingdom of Great Britain and Northern Ireland,1209
Peru,United States of America,7188
Peru,Uruguay,447
Peru,Venezuela (Bolivarian Republic of),2362
Suriname,British Virgin Islands,3204
Suriname,China,3135
Suriname,Guyana,7802
Suriname,Netherlands,2002
Uruguay,Argentina,21691
Uruguay,British Virgin Islands,11507
Uruguay,Bonaire, Sint Eustatius and Saba,355
Uruguay,Chile,1455
Uruguay,France,816
Uruguay,Germany,1563
Uruguay,Italy,13403
Uruguay,Mexico,602
Uruguay,Paraguay,1160
Uruguay,Peru,104
Uruguay,Poland,1318
Uruguay,Portugal,633
Uruguay,Romania,690
Uruguay,Spain,24303
Uruguay,United Kingdom of Great Britain and Northern Ireland,513
Uruguay,United States of America,705
Uruguay,Venezuela (Bolivarian Republic of),659
Venezuela (Bolivarian Republic of),Albania,16
Venezuela (Bolivarian Republic of),Algeria,81
Venezuela (Bolivarian Republic of),Angola,161
Venezuela (Bolivarian Republic of),Argentina,8724
Venezuela (Bolivarian Republic of),Armenia,29
Venezuela (Bolivarian Republic of),Aruba,415
Venezuela (Bolivarian Republic of),Australia,127
Venezuela (Bolivarian Republic of),Austria,802
Venezuela (Bolivarian Republic of),Barbados,83
Venezuela (Bolivarian Republic of),Belgium,392
Venezuela (Bolivarian Republic of),Belize,17
Venezuela (Bolivarian Republic of),Bolivia (Plurinational State of),1838
Venezuela (Bolivarian Republic of),Bosnia and Herzegovina,876
Venezuela (Bolivarian Republic of),Botswana,20
Venezuela (Bolivarian Republic of),British Virgin Islands,4828
Venezuela (Bolivarian Republic of),Burkina Faso,122
Venezuela (Bolivarian Republic of),Bonaire, Sint Eustatius and Saba,964
Venezuela (Bolivarian Republic of),Chile,15733
Venezuela (Bolivarian Republic of),China,9988
Venezuela (Bolivarian Republic of),China, Hong Kong Special Administrative Region,490
Venezuela (Bolivarian Republic of),Colombia,617182
Venezuela (Bolivarian Republic of),Costa Rica,1178
Venezuela (Bolivarian Republic of),Croatia,351
Venezuela (Bolivarian Republic of),Cuba,9928
Venezuela (Bolivarian Republic of),Cyprus,13
Venezuela (Bolivarian Republic of),Czech Republic,321
Venezuela (Bolivarian Republic of),Democratic People's Republic of Korea,40
Venezuela (Bolivarian Republic of),Denmark,124
Venezuela (Bolivarian Republic of),Dominica,8
Venezuela (Bolivarian Republic of),Dominican Republic,14293
Venezuela (Bolivarian Republic of),Ecuador,28999
Venezuela (Bolivarian Republic of),Egypt,258
Venezuela (Bolivarian Republic of),El Salvador,908
Venezuela (Bolivarian Republic of),Eritrea,24
Venezuela (Bolivarian Republic of),Estonia,45
