country_dest,country_origin,total
Costa Rica,Democratic Republic of the Congo,3
Costa Rica,Denmark,63
Costa Rica,Dominica,5
Costa Rica,Dominican Republic,1082
Costa Rica,Ecuador,1253
Costa Rica,Egypt,11
Costa Rica,El Salvador,13688
Costa Rica,Estonia,3
Costa Rica,Ethiopia,1
Costa Rica,Fiji,1
Costa Rica,Finland,22
Costa Rica,France,860
Costa Rica,French Guiana,12
Costa Rica,Gabon,1
Costa Rica,Georgia,12
Costa Rica,Germany,1838
Costa Rica,Ghana,1
Costa Rica,Gibraltar,4
Costa Rica,Greece,33
Costa Rica,Greenland,8
Costa Rica,Grenada,8
Costa Rica,Guam,5
Costa Rica,Guatemala,2620
Costa Rica,Guyana,28
Costa Rica,Haiti,70
Costa Rica,Honduras,3865
Costa Rica,Hungary,73
Costa Rica,Iceland,1
Costa Rica,India,54
Costa Rica,Indonesia,17
Costa Rica,Iran (Islamic Republic of),99
Costa Rica,Iraq,15
Costa Rica,Ireland,29
Costa Rica,Israel,168
Costa Rica,Italy,2100
Costa Rica,Jamaica,214
Costa Rica,Japan,279
Costa Rica,Jordan,11
Costa Rica,Kazakhstan,5
Costa Rica,Kenya,8
Costa Rica,Lao People's Democratic Republic,4
Costa Rica,Latvia,1
Costa Rica,Lebanon,87
Costa Rica,Libya,11
Costa Rica,Liechtenstein,4
Costa Rica,Lithuania,9
Costa Rica,Luxembourg,15
Costa Rica,Madagascar,3
Costa Rica,Malaysia,4
Costa Rica,Maldives,1
Costa Rica,Martinique,4
Costa Rica,Mexico,3053
Costa Rica,Monaco,1
Costa Rica,Mongolia,15
Costa Rica,Montserrat,4
Costa Rica,Morocco,4
Costa Rica,Mozambique,4
Costa Rica,Myanmar,12
Costa Rica,Nepal,8
Costa Rica,Netherlands,578
Costa Rica,New Zealand,17
Costa Rica,Nicaragua,287766
Costa Rica,Nigeria,3
Costa Rica,Norway,75
Costa Rica,Oman,3
Costa Rica,Pakistan,9
Costa Rica,Panama,11250
Costa Rica,Paraguay,82
Costa Rica,Peru,3726
Costa Rica,Philippines,137
Costa Rica,Poland,298
Costa Rica,Portugal,77
Costa Rica,Puerto Rico,351
Costa Rica,Qatar,3
Costa Rica,Republic of Korea,250
Costa Rica,Republic of Moldova,4
Costa Rica,Romania,98
Costa Rica,Russian Federation,590
Costa Rica,Rwanda,1
Costa Rica,Saint Kitts and Nevis,1
Costa Rica,Saint Lucia,1
Costa Rica,Saint Pierre and Miquelon,1
Costa Rica,Saint Vincent and the Grenadines,1
Costa Rica,Saudi Arabia,13
Costa Rica,Senegal,1
Costa Rica,Singapore,8
Costa Rica,Slovakia,22
Costa Rica,Somalia,1
Costa Rica,South Africa,57
Costa Rica,Spain,2130
Costa Rica,Sri Lanka,1
Costa Rica,Sudan,1
Costa Rica,Suriname,20
Costa Rica,Swaziland,1
Costa Rica,Sweden,135
Costa Rica,Switzerland,662
Costa Rica,Syrian Arab Republic,11
Costa Rica,Thailand,7
Costa Rica,The former Yugoslav Republic of Macedonia,26
Costa Rica,Trinidad and Tobago,34
Costa Rica,Tunisia,4
Costa Rica,Turkey,8
Costa Rica,Uganda,9
Costa Rica,Ukraine,153
Costa Rica,United Kingdom of Great Britain and Northern Ireland,512
Costa Rica,United Republic of Tanzania,4
Costa Rica,United States of America,12480
Costa Rica,United States Virgin Islands,7
Costa Rica,Uruguay,309
Costa Rica,Uzbekistan,1
Costa Rica,Venezuela (Bolivarian Republic of),1360
Costa Rica,Viet Nam,1
Costa Rica,Zimbabwe,1
El Salvador,Argentina,207
El Salvador,Australia,26
El Salvador,Austria,11
El Salvador,Bangladesh,6
El Salvador,Barbados,38
El Salvador,Belgium,50
El Salvador,Belize,325
El Salvador,Bolivia (Plurinational State of),51
El Salvador,British Virgin Islands,232
El Salvador,Bonaire, Sint Eustatius and Saba,235
El Salvador,Chile,220
El Salvador,China,248
El Salvador,China, Hong Kong Special Administrative Region,8
El Salvador,Colombia,553
El Salvador,Costa Rica,840
El Salvador,Cuba,123
El Salvador,Dominican Republic,69
El Salvador,Ecuador,118
El Salvador,France,205
El Salvador,Germany,218
El Salvador,Guatemala,8521
El Salvador,Honduras,11198
El Salvador,India,11
El Salvador,Iran (Islamic Republic of),17
El Salvador,Ireland,11
El Salvador,Israel,41
El Salvador,Italy,270
El Salvador,Jamaica,10
El Salvador,Japan,52
El Salvador,Mexico,1644
El Salvador,Netherlands,32
El Salvador,Nicaragua,7502
El Salvador,Panama,433
El Salvador,Paraguay,11
El Salvador,Peru,224
El Salvador,Philippines,18
El Salvador,Portugal,12
El Salvador,Puerto Rico,59
El Salvador,Republic of Korea,123
El Salvador,Russian Federation,17
El Salvador,Spain,512
El Salvador,State of Palestine,44
El Salvador,Sweden,34
El Salvador,Switzerland,57
El Salvador,United Kingdom of Great Britain and Northern Ireland,86
El Salvador,United States of America,5176
El Salvador,Uruguay,72
El Salvador,Venezuela (Bolivarian Republic of),232
Guatemala,Argentina,482
Guatemala,Australia,61
Guatemala,Belize,796
Guatemala,Bolivia (Plurinational State of),118
Guatemala,British Virgin Islands,209
Guatemala,Bonaire, Sint Eustatius and Saba,345
Guatemala,Chile,262
Guatemala,China,571
Guatemala,Colombia,1005
Guatemala,Costa Rica,1010
Guatemala,Cuba,574
Guatemala,Dominican Republic,95
Guatemala,Ecuador,145
Guatemala,Egypt,28
Guatemala,El Salvador,16691
Guatemala,France,224
Guatemala,French Guiana,17
Guatemala,Germany,556
Guatemala,Greenland,346
Guatemala,Haiti,12
Guatemala,Honduras,7292
Guatemala,Indonesia,35
Guatemala,Iran (Islamic Republic of),16
Guatemala,Israel,114
Guatemala,Italy,320
Guatemala,Japan,128
Guatemala,Lebanon,22
Guatemala,Mexico,15250
Guatemala,Netherlands,122
Guatemala,Nicaragua,7443
Guatemala,Pakistan,23
Guatemala,Panama,261
Guatemala,Paraguay,51
Guatemala,Peru,397
Guatemala,Philippines,58
Guatemala,Portugal,25
Guatemala,Puerto Rico,88
Guatemala,Republic of Korea,1553
Guatemala,Saudi Arabia,28
Guatemala,Spain,1148
Guatemala,State of Palestine,40
Guatemala,Sweden,41
Guatemala,Switzerland,134
Guatemala,Syrian Arab Republic,68
Guatemala,Turkey,22
Guatemala,United Kingdom of Great Britain and Northern Ireland,194
Guatemala,United States of America,7514
Guatemala,Uruguay,122
Guatemala,Venezuela (Bolivarian Republic of),246
Honduras,Argentina,136
Honduras,Belgium,18
Honduras,Belize,260
Honduras,Bolivia (Plurinational State of),105
Honduras,British Virgin Islands,169
Honduras,Bonaire, Sint Eustatius and Saba,249
Honduras,Cayman Islands,64
Honduras,Chile,221
Honduras,China,425
Honduras,Colombia,618
Honduras,Costa Rica,613
Honduras,Cuba,436
Honduras,Democratic People's Republic of Korea,45
Honduras,Dominican Republic,96
Honduras,Ecuador,328
Honduras,El Salvador,6303
Honduras,France,103
Honduras,Germany,208
Honduras,Guatemala,3280
Honduras,Haiti,31
Honduras,Israel,64
Honduras,Italy,186
Honduras,Jamaica,19
Honduras,Japan,99
Honduras,Jordan,29
Honduras,Mexico,1116
Honduras,Netherlands,65
Honduras,Nicaragua,5530
Honduras,Panama,284
Honduras,Paraguay,25
Honduras,Peru,274
Honduras,Puerto Rico,92
Honduras,Republic of Korea,49
Honduras,Russian Federation,18
Honduras,Spain,374
Honduras,State of Palestine,110
Honduras,Sweden,22
Honduras,Switzerland,44
Honduras,United Kingdom of Great Britain and Northern Ireland,73
Honduras,United States of America,4851
Honduras,Uruguay,48
Honduras,Venezuela (Bolivarian Republic of),73
Mexico,Algeria,98
Mexico,Angola,51
Mexico,Argentina,14171
Mexico,Armenia,96
Mexico,Australia,434
Mexico,Austria,501
Mexico,Bangladesh,49
Mexico,Belgium,847
Mexico,Belize,2312
Mexico,Bolivia (Plurinational State of),1988
Mexico,British Virgin Islands,4532
Mexico,Burkina Faso,246
Mexico,Cabo Verde,39
Mexico,Bonaire, Sint Eustatius and Saba,10208
Mexico,Chile,5267
Mexico,China,7272
Mexico,Colombia,13259
Mexico,Costa Rica,2482
Mexico,Côte d'Ivoire,25
Mexico,Croatia,52
Mexico,Cuba,11822
Mexico,Czech Republic,329
Mexico,Democratic People's Republic of Korea,29
Mexico,Democratic Republic of the Congo,78
Mexico,Denmark,252
Mexico,Dominican Republic,1603
Mexico,Ecuador,2201
Mexico,Egypt,195
Mexico,El Salvador,8864
Mexico,Finland,147
Mexico,France,8533
Mexico,Germany,7033
Mexico,Greece,249
Mexico,Guatemala,32888
Mexico,Haiti,940
Mexico,Honduras,9980
Mexico,Hungary,369
Mexico,India,863
Mexico,Indonesia,153
Mexico,Iran (Islamic Republic of),273
Mexico,Iraq,47
Mexico,Ireland,270
Mexico,Israel,1172
Mexico,Italy,4964
Mexico,Jamaica,126
Mexico,Japan,3004
Mexico,Jordan,41
Mexico,Kenya,65
Mexico,Latvia,33
Mexico,Lebanon,973
Mexico,Lithuania,58
Mexico,Malaysia,54
Mexico,Morocco,233
Mexico,Netherlands,1070
Mexico,New Zealand,103
Mexico,Nicaragua,3572
Mexico,Nigeria,138
Mexico,Norway,177
Mexico,Pakistan,144
Mexico,Panama,1766
Mexico,Paraguay,506
Mexico,Peru,5886
Mexico,Philippines,499
Mexico,Poland,849
Mexico,Portugal,440
Mexico,Puerto Rico,1335
Mexico,Republic of Korea,3960
Mexico,Romania,397
Mexico,Russian Federation,1572
Mexico,Saudi Arabia,106
Mexico,Senegal,32
Mexico,Serbia,58
Mexico,Singapore,47
Mexico,Slovakia,103
Mexico,Slovenia,51
Mexico,South Africa,193
Mexico,Spain,20727
Mexico,State of Palestine,28
Mexico,Sweden,415
Mexico,Switzerland,1460
Mexico,Syrian Arab Republic,191
Mexico,Thailand,117
Mexico,Trinidad and Tobago,27
Mexico,Turkey,270
Mexico,Ukraine,329
Mexico,United Kingdom of Great Britain and Northern Ireland,3379
Mexico,United States of America,741918
Mexico,Uruguay,2371
Mexico,Venezuela (Bolivarian Republic of),10786
Mexico,Viet Nam,81
Nicaragua,Afghanistan,57
Nicaragua,Algeria,105
Nicaragua,Antigua and Barbuda,111
Nicaragua,Argentina,251
Nicaragua,Austria,36
Nicaragua,Bahamas,78
Nicaragua,Belgium,41
Nicaragua,Belize,23
Nicaragua,Bolivia (Plurinational State of),60
Nicaragua,British Virgin Islands,114
Nicaragua,Burkina Faso,57
Nicaragua,Bonaire, Sint Eustatius and Saba,234
Nicaragua,Chile,117
Nicaragua,China,129
Nicaragua,Colombia,415
Nicaragua,Costa Rica,9989
Nicaragua,Cuba,873
Nicaragua,Democratic Republic of the Congo,44
Nicaragua,Denmark,49
Nicaragua,Dominican Republic,64
Nicaragua,Ecuador,103
Nicaragua,El Salvador,2267
Nicaragua,Ethiopia,76
Nicaragua,France,138
Nicaragua,Germany,279
Nicaragua,Guatemala,1634
Nicaragua,Haiti,22
Nicaragua,Honduras,11534
Nicaragua,India,23
Nicaragua,Ireland,23
Nicaragua,Italy,177
Nicaragua,Jamaica,19
Nicaragua,Japan,38
Nicaragua,Jordan,25
Nicaragua,Mexico,785
Nicaragua,Netherlands,248
Nicaragua,Nigeria,23
Nicaragua,Panama,376
Nicaragua,Peru,212
Nicaragua,Puerto Rico,54
Nicaragua,Republic of Korea,57
Nicaragua,Russian Federation,180
Nicaragua,Senegal,175
Nicaragua,Somalia,36
Nicaragua,Spain,427
Nicaragua,Sweden,31
Nicaragua,Switzerland,78
Nicaragua,Ukraine,73
Nicaragua,United Kingdom of Great Britain and Northern Ireland,66
Nicaragua,United States of America,3298
Nicaragua,Uruguay,36
Nicaragua,Venezuela (Bolivarian Republic of),148
Nicaragua,Yemen,28
Panama,Argentina,2172
Panama,Australia,237
Panama,Austria,92
Panama,Bangladesh,35
Panama,Barbados,28
Panama,Belgium,231
Panama,Belize,73
Panama,Bolivia (Plurinational State of),386
Panama,British Virgin Islands,1704
Panama,Burkina Faso,62
Panama,Bonaire, Sint Eustatius and Saba,1540
Panama,Chile,1544
Panama,China,15893
Panama,China, Hong Kong Special Administrative Region,239
Panama,Colombia,47046
Panama,Costa Rica,6608
Panama,Croatia,86
Panama,Cuba,2405
Panama,Curaçao,26
Panama,Czech Republic,33
Panama,Denmark,126
Panama,Dominica,49
Panama,Dominican Republic,6893
Panama,Ecuador,2275
Panama,Egypt,62
Panama,El Salvador,2747
Panama,Finland,39
Panama,France,825
Panama,Georgia,49
Panama,Germany,906
Panama,Greece,277
Panama,Grenada,22
Panama,Guatemala,1367
Panama,Guyana,41
Panama,Haiti,461
Panama,Honduras,1280
Panama,Hungary,50
Panama,India,3816
Panama,Indonesia,115
Panama,Iran (Islamic Republic of),73
Panama,Ireland,79
Panama,Israel,948
Panama,Italy,1121
Panama,Jamaica,593
Panama,Japan,316
Panama,Jordan,101
Panama,Lebanon,448
Panama,Libya,33
Panama,Lithuania,39
Panama,Malaysia,24
Panama,Mexico,4114
Panama,Morocco,67
Panama,Myanmar,84
Panama,Netherlands,411
Panama,New Zealand,43
Panama,Nicaragua,10998
Panama,Nigeria,32
Panama,Norway,65
Panama,Pakistan,71
Panama,Paraguay,103
Panama,Peru,3654
Panama,Philippines,1363
Panama,Poland,167
Panama,Portugal,216
Panama,Puerto Rico,614
Panama,Republic of Korea,343
Panama,Romania,154
Panama,Russian Federation,848
Panama,Saint Pierre and Miquelon,39
Panama,Saudi Arabia,43
Panama,Serbia,22
Panama,Singapore,39
Panama,Slovakia,30
Panama,South Africa,39
Panama,Spain,3152
Panama,State of Palestine,143
Panama,Sweden,181
Panama,Switzerland,313
Panama,Syrian Arab Republic,226
Panama,Thailand,122
Panama,Trinidad and Tobago,101
Panama,Turkey,96
Panama,Ukraine,428
Panama,United Kingdom of Great Britain and Northern Ireland,1717
Panama,United States of America,11956
Panama,Uruguay,648
Panama,Venezuela (Bolivarian Republic of),8415
Panama,Viet Nam,50
Argentina,Afghanistan,9
Argentina,Albania,66
Argentina,Algeria,104
Argentina,Andorra,1
Argentina,Angola,9
Argentina,Armenia,559
Argentina,Aruba,1
Argentina,Australia,274
Argentina,Austria,1019
Argentina,Bahrain,12
Argentina,Barbados,7
Argentina,Belarus,303
Argentina,Belgium,535
Argentina,Belize,6
Argentina,Bolivia (Plurinational State of),363142
Argentina,British Virgin Islands,42283
Argentina,Bulgaria,1
Argentina,Burkina Faso,294
Argentina,Burundi,11
Argentina,Cameroon,24
Argentina,Canada,20
Argentina,Bonaire, Sint Eustatius and Saba,528
Argentina,Chile,184687
Argentina,China,12476
Argentina,China, Hong Kong Special Administrative Region,4
Argentina,Colombia,1722
Argentina,Congo,42
Argentina,Costa Rica,123
Argentina,Côte d'Ivoire,1
Argentina,Croatia,983
Argentina,Cuba,1102
Argentina,Cyprus,47
Argentina,Czech Republic,1787
Argentina,Democratic People's Republic of Korea,14
Argentina,Denmark,244
Argentina,Dominica,4
Argentina,Dominican Republic,682
Argentina,Ecuador,952
Argentina,Egypt,237
Argentina,El Salvador,73
Argentina,Estonia,49
Argentina,Ethiopia,32
Argentina,Fiji,1
Argentina,Finland,70
Argentina,France,7071
Argentina,Germany,8009
Argentina,Gibraltar,14
Argentina,Greece,1014
Argentina,Greenland,15
Argentina,Grenada,11
Argentina,Guatemala,96
Argentina,Guinea,1
Argentina,Haiti,41
Argentina,Honduras,66
Argentina,Hungary,813
Argentina,Iceland,8
Argentina,India,97
Argentina,Indonesia,21
Argentina,Iran (Islamic Republic of),137
Argentina,Iraq,37
Argentina,Ireland,64
Argentina,Israel,555
Argentina,Italy,132014
Argentina,Jamaica,11
Argentina,Japan,3859
Argentina,Jordan,73
Argentina,Kenya,2
Argentina,Lao People's Democratic Republic,282
Argentina,Latvia,124
Argentina,Lebanon,788
Argentina,Libya,51
Argentina,Liechtenstein,78
Argentina,Lithuania,391
Argentina,Luxembourg,96
Argentina,Madagascar,7
Argentina,Malaysia,2
Argentina,Malta,2
Argentina,Mexico,1445
Argentina,Micronesia (Federated States of),4
Argentina,Monaco,10
Argentina,Morocco,211
Argentina,Mozambique,11
Argentina,Myanmar,9
Argentina,Namibia,2
Argentina,Netherlands,386
Argentina,New Zealand,11
Argentina,Nicaragua,91
Argentina,Niger,1
Argentina,Nigeria,43
Argentina,Norway,58
Argentina,Pakistan,5
Argentina,Panama,160
Argentina,Paraguay,588452
Argentina,Peru,169262
Argentina,Philippines,58
Argentina,Poland,6339
Argentina,Portugal,4299
Argentina,Puerto Rico,75
Argentina,Republic of Korea,7066
Argentina,Republic of Moldova,454
Argentina,Romania,1074
Argentina,Russian Federation,1878
Argentina,San Marino,16
Argentina,Saudi Arabia,80
Argentina,Singapore,2
Argentina,Slovenia,807
Argentina,Somalia,2
Argentina,South Africa,126
Argentina,Spain,84969
Argentina,Sri Lanka,2
Argentina,Sudan,8
Argentina,Suriname,5
Argentina,Sweden,203
Argentina,Switzerland,791
Argentina,Syrian Arab Republic,1121
Argentina,Thailand,60
Argentina,The former Yugoslav Republic of Macedonia,1484
Argentina,Trinidad and Tobago,34
Argentina,Tunisia,45
Argentina,Turkey,633
Argentina,Tuvalu,4
Argentina,Uganda,1
Argentina,Ukraine,3820
Argentina,United Kingdom of Great Britain and Northern Ireland,940
Argentina,United Republic of Tanzania,1
Argentina,United States of America,4450
Argentina,Uruguay,115039
Argentina,Vanuatu,8
Argentina,Venezuela (Bolivarian Republic of),1236
Argentina,Viet Nam,5
Argentina,Zambia,1
Argentina,Zimbabwe,2
Bolivia (Plurinational State of),Afghanistan,1
Bolivia (Plurinational State of),Albania,1
Bolivia (Plurinational State of),Algeria,3
Bolivia (Plurinational State of),Andorra,0
Bolivia (Plurinational State of),Angola,5
Bolivia (Plurinational State of),Antigua and Barbuda,0
Bolivia (Plurinational State of),Argentina,36671
Bolivia (Plurinational State of),Armenia,4
Bolivia (Plurinational State of),Aruba,2
Bolivia (Plurinational State of),Australia,196
Bolivia (Plurinational State of),Austria,137
Bolivia (Plurinational State of),Azerbaijan,1
Bolivia (Plurinational State of),Bahamas,0
Bolivia (Plurinational State of),Bahrain,0
Bolivia (Plurinational State of),Bangladesh,24
Bolivia (Plurinational State of),Barbados,0
Bolivia (Plurinational State of),Belarus,4
Bolivia (Plurinational State of),Belgium,324
Bolivia (Plurinational State of),Belize,777
Bolivia (Plurinational State of),Benin,1
Bolivia (Plurinational State of),Bermuda,0
Bolivia (Plurinational State of),Bosnia and Herzegovina,18
Bolivia (Plurinational State of),Botswana,9
Bolivia (Plurinational State of),British Virgin Islands,22066
Bolivia (Plurinational State of),Burkina Faso,21
Bolivia (Plurinational State of),Cambodia,0
Bolivia (Plurinational State of),Cameroon,110
Bolivia (Plurinational State of),Canada,0
Bolivia (Plurinational State of),Cabo Verde,10
Bolivia (Plurinational State of),Bonaire, Sint Eustatius and Saba,1185
Bolivia (Plurinational State of),Central African Republic,56
Bolivia (Plurinational State of),Chad,0
Bolivia (Plurinational State of),Chile,4063
Bolivia (Plurinational State of),China,968
Bolivia (Plurinational State of),China, Hong Kong Special Administrative Region,2
Bolivia (Plurinational State of),Colombia,2546
Bolivia (Plurinational State of),Congo,6
Bolivia (Plurinational State of),Costa Rica,125
Bolivia (Plurinational State of),Côte d'Ivoire,3
Bolivia (Plurinational State of),Croatia,33
Bolivia (Plurinational State of),Cuba,1520
Bolivia (Plurinational State of),Curaçao,152
Bolivia (Plurinational State of),Cyprus,2
Bolivia (Plurinational State of),Czech Republic,45
Bolivia (Plurinational State of),Democratic People's Republic of Korea,9
Bolivia (Plurinational State of),Democratic Republic of the Congo,3
Bolivia (Plurinational State of),Denmark,92
Bolivia (Plurinational State of),Dominica,3
Bolivia (Plurinational State of),Dominican Republic,100
Bolivia (Plurinational State of),Ecuador,861
Bolivia (Plurinational State of),Egypt,18
Bolivia (Plurinational State of),El Salvador,109
Bolivia (Plurinational State of),Eritrea,0
Bolivia (Plurinational State of),Estonia,5
Bolivia (Plurinational State of),Ethiopia,2
Bolivia (Plurinational State of),Fiji,0
Bolivia (Plurinational State of),Finland,34
Bolivia (Plurinational State of),France,1063
Bolivia (Plurinational State of),French Guiana,1
Bolivia (Plurinational State of),Gabon,0
Bolivia (Plurinational State of),Georgia,2
Bolivia (Plurinational State of),Germany,1737
Bolivia (Plurinational State of),Ghana,12
Bolivia (Plurinational State of),Gibraltar,0
Bolivia (Plurinational State of),Greece,22
Bolivia (Plurinational State of),Grenada,0
Bolivia (Plurinational State of),Guatemala,122
Bolivia (Plurinational State of),Guinea,8
Bolivia (Plurinational State of),Guyana,4
Bolivia (Plurinational State of),Haiti,13
Bolivia (Plurinational State of),Honduras,198
Bolivia (Plurinational State of),Hungary,23
Bolivia (Plurinational State of),Iceland,2
Bolivia (Plurinational State of),India,92
Bolivia (Plurinational State of),Indonesia,9
Bolivia (Plurinational State of),Iran (Islamic Republic of),53
Bolivia (Plurinational State of),Iraq,9
Bolivia (Plurinational State of),Ireland,66
Bolivia (Plurinational State of),Isle of Man,2
Bolivia (Plurinational State of),Israel,156
Bolivia (Plurinational State of),Italy,1226
Bolivia (Plurinational State of),Jamaica,6
Bolivia (Plurinational State of),Japan,1426
Bolivia (Plurinational State of),Jordan,14
Bolivia (Plurinational State of),Kazakhstan,20
Bolivia (Plurinational State of),Kenya,12
Bolivia (Plurinational State of),Kuwait,4
Bolivia (Plurinational State of),Kyrgyzstan,4
Bolivia (Plurinational State of),Lao People's Democratic Republic,0
Bolivia (Plurinational State of),Latvia,0
Bolivia (Plurinational State of),Lebanon,32
Bolivia (Plurinational State of),Lesotho,0
Bolivia (Plurinational State of),Liberia,2
Bolivia (Plurinational State of),Libya,3
Bolivia (Plurinational State of),Liechtenstein,0
Bolivia (Plurinational State of),Lithuania,8
Bolivia (Plurinational State of),Luxembourg,5
Bolivia (Plurinational State of),Madagascar,4
Bolivia (Plurinational State of),Malawi,6
Bolivia (Plurinational State of),Malaysia,7
Bolivia (Plurinational State of),Mali,1
Bolivia (Plurinational State of),Malta,4
Bolivia (Plurinational State of),Mauritania,1
Bolivia (Plurinational State of),Mexico,8179
Bolivia (Plurinational State of),Monaco,0
Bolivia (Plurinational State of),Mongolia,1
Bolivia (Plurinational State of),Montenegro,2
Bolivia (Plurinational State of),Morocco,21
Bolivia (Plurinational State of),Mozambique,3
Bolivia (Plurinational State of),Myanmar,0
Bolivia (Plurinational State of),Nepal,5
Bolivia (Plurinational State of),Netherlands,328
Bolivia (Plurinational State of),New Caledonia,0
Bolivia (Plurinational State of),New Zealand,55
Bolivia (Plurinational State of),Nicaragua,95
Bolivia (Plurinational State of),Niger,0
Bolivia (Plurinational State of),Nigeria,11
Bolivia (Plurinational State of),Niue,1
Bolivia (Plurinational State of),Norway,83
Bolivia (Plurinational State of),Oman,0
Bolivia (Plurinational State of),Pakistan,20
Bolivia (Plurinational State of),Panama,94
Bolivia (Plurinational State of),Papua New Guinea,1
Bolivia (Plurinational State of),Paraguay,3681
Bolivia (Plurinational State of),Peru,9691
Bolivia (Plurinational State of),Philippines,40
Bolivia (Plurinational State of),Poland,187
Bolivia (Plurinational State of),Portugal,150
Bolivia (Plurinational State of),Puerto Rico,33
Bolivia (Plurinational State of),Qatar,1
Bolivia (Plurinational State of),Republic of Korea,434
Bolivia (Plurinational State of),Republic of Moldova,7
Bolivia (Plurinational State of),Romania,62
Bolivia (Plurinational State of),Russian Federation,282
Bolivia (Plurinational State of),Rwanda,1
Bolivia (Plurinational State of),Saint Kitts and Nevis,0
Bolivia (Plurinational State of),Saint Pierre and Miquelon,0
Bolivia (Plurinational State of),Saudi Arabia,11
Bolivia (Plurinational State of),Senegal,7
Bolivia (Plurinational State of),Serbia,18
Bolivia (Plurinational State of),Seychelles,0
Bolivia (Plurinational State of),Sierra Leone,2
Bolivia (Plurinational State of),Singapore,1
Bolivia (Plurinational State of),Sint Maarten (Dutch part),43
Bolivia (Plurinational State of),Slovakia,17
Bolivia (Plurinational State of),Slovenia,8
Bolivia (Plurinational State of),Solomon Islands,1
Bolivia (Plurinational State of),Somalia,3
Bolivia (Plurinational State of),South Africa,15
Bolivia (Plurinational State of),Spain,10463
Bolivia (Plurinational State of),Sri Lanka,2
Bolivia (Plurinational State of),State of Palestine,11
Bolivia (Plurinational State of),Sudan,2
Bolivia (Plurinational State of),Suriname,0
Bolivia (Plurinational State of),Sweden,252
Bolivia (Plurinational State of),Switzerland,566
Bolivia (Plurinational State of),Syrian Arab Republic,2
Bolivia (Plurinational State of),Tajikistan,1
Bolivia (Plurinational State of),Thailand,8
Bolivia (Plurinational State of),The former Yugoslav Republic of Macedonia,10
Bolivia (Plurinational State of),Togo,1
Bolivia (Plurinational State of),Tonga,0
Bolivia (Plurinational State of),Trinidad and Tobago,4
Bolivia (Plurinational State of),Tunisia,1
Bolivia (Plurinational State of),Turkey,32
Bolivia (Plurinational State of),Turkmenistan,0
Bolivia (Plurinational State of),Uganda,0
Bolivia (Plurinational State of),Ukraine,98
Bolivia (Plurinational State of),United Arab Emirates,0
Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,776
Bolivia (Plurinational State of),United Republic of Tanzania,4
Bolivia (Plurinational State of),United States of America,4206
Bolivia (Plurinational State of),Uruguay,437
Bolivia (Plurinational State of),Uzbekistan,4
Bolivia (Plurinational State of),Vanuatu,0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),664
Bolivia (Plurinational State of),Viet Nam,10
Bolivia (Plurinational State of),Yemen,0
Bolivia (Plurinational State of),Zambia,2
Bolivia (Plurinational State of),Zimbabwe,3
Brazil,Afghanistan,57
Brazil,Algeria,182
Brazil,Andorra,10
Brazil,Angola,6389
Brazil,Argentina,28815
Brazil,Armenia,52
Brazil,Australia,584
Brazil,Austria,2318
Brazil,Bahamas,15
Brazil,Bahrain,26
Brazil,Bangladesh,45
Brazil,Barbados,27
Brazil,Belarus,8
Brazil,Belgium,1679
Brazil,Belize,5
Brazil,Benin,26
Brazil,Bolivia (Plurinational State of),38479
Brazil,Botswana,68
Brazil,Bulgaria,141
Brazil,Burkina Faso,236
Brazil,Burundi,25
Brazil,Cambodia,21
Brazil,Cameroon,1184
Brazil,Canada,27
Brazil,Cabo Verde,138
Brazil,Bonaire, Sint Eustatius and Saba,1573
Brazil,Central African Republic,11
Brazil,Chile,15298
Brazil,China,19229
Brazil,Colombia,6792
Brazil,Congo,79
Brazil,Costa Rica,383
Brazil,Côte d'Ivoire,329
Brazil,Croatia,567
Brazil,Cuba,2059
Brazil,Czech Republic,443
Brazil,Democratic People's Republic of Korea,143
Brazil,Democratic Republic of the Congo,96
Brazil,Denmark,489
Brazil,Dominica,21
Brazil,Dominican Republic,309
Brazil,Ecuador,1715
Brazil,Egypt,3089
Brazil,El Salvador,226
Brazil,Equatorial Guinea,55
Brazil,Estonia,180
Brazil,Ethiopia,10
Brazil,Finland,512
Brazil,France,9476
Brazil,French Guiana,701
Brazil,Gabon,30
Brazil,Georgia,63
Brazil,Germany,16101
Brazil,Ghana,61
Brazil,Greece,1527
Brazil,Grenada,26
Brazil,Guatemala,289
Brazil,Guinea,57
Brazil,Guinea-Bissau,937
Brazil,Guyana,1880
Brazil,Haiti,54
Brazil,Honduras,125
Brazil,Hungary,1512
Brazil,Iceland,478
Brazil,India,874
Brazil,Indonesia,722
Brazil,Iran (Islamic Republic of),530
Brazil,Iraq,506
Brazil,Ireland,170
Brazil,Israel,1994
Brazil,Italy,36843
Brazil,Jamaica,137
Brazil,Japan,48633
Brazil,Jordan,1045
Brazil,Kazakhstan,24
Brazil,Kenya,45
Brazil,Kiribati,85
Brazil,Kuwait,20
Brazil,Lao People's Democratic Republic,5
Brazil,Latvia,140
Brazil,Lebanon,12229
Brazil,Liberia,34
Brazil,Libya,95
Brazil,Liechtenstein,16
Brazil,Lithuania,626
Brazil,Luxembourg,53
Brazil,Madagascar,35
Brazil,Malawi,9
